date_mutation,valeur_fonciere,code_postal,type_local,surface_m2,nb_pieces,surface_terrain,arrondissement,prix_m2
15/07/2024,512332.0,75015,Appartement,60.0,3.0,,15,8539.0
05/07/2024,1400000.0,75007,Appartement,75.0,4.0,,7,18667.0
05/07/2024,1400000.0,75007,Local industriel. commercial ou assimilé,120.0,0.0,,7,11667.0
10/07/2024,600000.0,75015,Appartement,89.0,2.0,,15,6742.0
17/07/2024,230000.0,75007,Appartement,18.0,1.0,,7,12778.0
28/06/2024,1270000.0,75014,Appartement,109.0,4.0,,14,11651.0
22/07/2024,296285.0,75011,Appartement,20.0,1.0,,11,14814.0
22/07/2024,296285.0,75011,Appartement,25.0,2.0,,11,11851.0
25/06/2024,160000.0,75015,Appartement,20.0,1.0,,15,8000.0
27/06/2024,205000.0,75014,Appartement,20.0,1.0,,14,10250.0
09/07/2024,995000.0,75007,Appartement,62.0,3.0,,7,16048.0
12/07/2024,440000.0,75016,Appartement,49.0,3.0,,16,8980.0
11/07/2024,521000.0,75015,Appartement,71.0,3.0,,15,7338.0
02/07/2024,412000.0,75011,Appartement,55.0,2.0,,11,7491.0
18/07/2024,807200.0,75011,Appartement,30.0,2.0,,11,26907.0
18/07/2024,807200.0,75011,Appartement,19.0,1.0,,11,42484.0
19/07/2024,685000.0,75015,Appartement,70.0,3.0,,15,9786.0
03/07/2024,774100.0,75012,Appartement,71.0,3.0,,12,10903.0
17/07/2024,500000.0,75016,Local industriel. commercial ou assimilé,85.0,0.0,,16,5882.0
16/07/2024,395000.0,75015,Appartement,44.0,3.0,,15,8977.0
19/07/2024,355000.0,75013,Appartement,34.0,2.0,,13,10441.0
17/07/2024,987000.0,75016,Appartement,113.0,3.0,,16,8735.0
18/07/2024,359865.0,75013,Appartement,43.0,2.0,,13,8369.0
24/07/2024,343700.0,75012,Appartement,39.0,2.0,,12,8813.0
10/07/2024,238000.0,75015,Appartement,28.0,1.0,,15,8500.0
12/07/2024,967100.0,75007,Appartement,76.0,3.0,,7,12725.0
02/07/2024,1405000.0,75011,Local industriel. commercial ou assimilé,152.0,0.0,,11,9243.0
02/07/2024,1405000.0,75011,Local industriel. commercial ou assimilé,52.0,0.0,,11,27019.0
22/07/2024,462000.0,75012,Appartement,54.0,3.0,,12,8556.0
18/07/2024,360000.0,75013,Appartement,45.0,2.0,,13,8000.0
11/07/2024,260000.0,75011,Appartement,32.0,2.0,,11,8125.0
16/07/2024,466000.0,75013,Appartement,53.0,3.0,,13,8792.0
16/07/2024,466000.0,75013,Appartement,53.0,3.0,,13,8792.0
18/07/2024,271000.0,75013,Appartement,44.0,2.0,,13,6159.0
23/07/2024,1685000.0,75016,Appartement,94.0,4.0,,16,17926.0
15/07/2024,496500.0,75013,Appartement,61.0,3.0,,13,8139.0
28/06/2024,200000.0,75011,Appartement,28.0,2.0,,11,7143.0
05/07/2024,250000.0,75011,Appartement,22.0,2.0,,11,11364.0
05/07/2024,291000.0,75011,Appartement,26.0,1.0,,11,11192.0
10/07/2024,135000.0,75012,Appartement,28.0,1.0,,12,4821.0
19/07/2024,894000.0,75011,Appartement,88.0,4.0,,11,10159.0
17/07/2024,809100.0,75015,Appartement,106.0,3.0,,15,7633.0
17/07/2024,363000.0,75012,Appartement,46.0,2.0,,12,7891.0
17/07/2024,1261700.0,75016,Appartement,100.0,4.0,,16,12617.0
19/07/2024,1467050.0,75011,Appartement,112.0,5.0,,11,13099.0
22/07/2024,639000.0,75015,Appartement,63.0,3.0,,15,10143.0
19/07/2024,220000.0,75015,Appartement,24.0,2.0,,15,9167.0
10/07/2024,409524.0,75014,Appartement,45.0,3.0,,14,9101.0
23/07/2024,420000.0,75015,Appartement,45.0,2.0,,15,9333.0
16/07/2024,400000.0,75012,Appartement,53.0,3.0,,12,7547.0
11/07/2024,875000.0,75015,Appartement,74.0,3.0,,15,11824.0
12/07/2024,177000.0,75015,Appartement,18.0,1.0,,15,9833.0
17/07/2024,305000.0,75014,Appartement,34.0,2.0,,14,8971.0
09/07/2024,477217.0,75015,Appartement,50.0,2.0,,15,9544.0
19/07/2024,10996170.0,75006,Local industriel. commercial ou assimilé,1093.0,0.0,,6,10061.0
19/07/2024,380000.0,75006,Appartement,20.0,1.0,,6,19000.0
04/07/2024,532000.0,75013,Appartement,59.0,3.0,,13,9017.0
19/07/2024,670000.0,75011,Local industriel. commercial ou assimilé,110.0,0.0,,11,6091.0
19/07/2024,670000.0,75011,Local industriel. commercial ou assimilé,142.0,0.0,,11,4718.0
16/07/2024,1156320.0,75006,Appartement,29.0,2.0,,6,39873.0
16/07/2024,1156320.0,75006,Appartement,43.0,2.0,,6,26891.0
19/07/2024,972528.0,75011,Appartement,96.0,3.0,,11,10130.0
19/07/2024,972528.0,75011,Appartement,94.0,4.0,,11,10346.0
19/07/2024,972528.0,75011,Appartement,95.0,4.0,,11,10237.0
11/07/2024,312400.0,75011,Appartement,31.0,2.0,,11,10077.0
12/07/2024,614935.0,75011,Appartement,59.0,3.0,,11,10423.0
11/07/2024,168950.0,75013,Appartement,17.0,1.0,,13,9938.0
15/07/2024,2185000.0,75016,Appartement,134.0,3.0,,16,16306.0
19/07/2024,610000.0,75013,Appartement,70.0,3.0,,13,8714.0
12/07/2024,781050.0,75016,Appartement,77.0,2.0,,16,10144.0
08/07/2024,7750000.0,75016,Appartement,426.0,9.0,,16,18192.0
02/07/2024,1080000.0,75016,Appartement,116.0,3.0,,16,9310.0
17/07/2024,317500.0,75013,Appartement,30.0,2.0,,13,10583.0
17/07/2024,428700.0,75016,Appartement,54.0,2.0,,16,7939.0
18/07/2024,730000.0,75016,Appartement,90.0,4.0,,16,8111.0
17/07/2024,886500.0,75015,Appartement,88.0,4.0,,15,10074.0
18/07/2024,112500.0,75012,Appartement,10.0,1.0,,12,11250.0
10/07/2024,215000.0,75015,Appartement,25.0,1.0,,15,8600.0
23/07/2024,180000.0,75015,Local industriel. commercial ou assimilé,17.0,0.0,,15,10588.0
23/07/2024,180000.0,75015,Local industriel. commercial ou assimilé,40.0,0.0,,15,4500.0
10/07/2024,681600.0,75011,Appartement,60.0,3.0,,11,11360.0
05/07/2024,1390000.0,75016,Appartement,151.0,4.0,,16,9205.0
10/07/2024,370000.0,75015,Appartement,52.0,3.0,,15,7115.0
05/07/2024,390200.0,75005,Appartement,28.0,2.0,,5,13936.0
27/06/2024,399000.0,75015,Appartement,75.0,3.0,,15,5320.0
17/07/2024,235000.0,75011,Appartement,25.0,1.0,,11,9400.0
26/06/2024,390000.0,75013,Appartement,105.0,4.0,,13,3714.0
22/07/2024,436700.0,75005,Appartement,42.0,2.0,,5,10398.0
04/07/2024,280000.0,75012,Appartement,30.0,2.0,,12,9333.0
09/07/2024,2845000.0,75011,Local industriel. commercial ou assimilé,170.0,0.0,,11,16735.0
17/07/2024,4373100.0,75007,Appartement,130.0,3.0,,7,33639.0
17/06/2024,2350000.0,75005,Local industriel. commercial ou assimilé,600.0,0.0,,5,3917.0
10/07/2024,1250000.0,75016,Appartement,115.0,4.0,,16,10870.0
27/06/2024,840000.0,75007,Appartement,66.0,2.0,,7,12727.0
21/06/2024,66780.0,75011,Appartement,32.0,2.0,,11,2087.0
18/07/2024,1115573.0,75016,Appartement,94.0,4.0,,16,11868.0
17/07/2024,195000.0,75015,Appartement,17.0,1.0,,15,11471.0
26/06/2024,295000.0,75011,Appartement,28.0,1.0,,11,10536.0
24/07/2024,660000.0,75006,Appartement,52.0,2.0,,6,12692.0
10/07/2024,180000.0,75011,Appartement,24.0,2.0,,11,7500.0
19/07/2024,282700.0,75013,Appartement,27.0,2.0,,13,10470.0
18/07/2024,375860.0,75015,Appartement,50.0,3.0,,15,7517.0
19/07/2024,6262870.0,75007,Appartement,170.0,4.0,,7,36840.0
19/07/2024,6262870.0,75007,Appartement,161.0,3.0,,7,38900.0
22/07/2024,193000.0,75015,Appartement,28.0,1.0,,15,6893.0
17/07/2024,223500.0,75014,Appartement,28.0,2.0,,14,7982.0
03/07/2024,599100.0,75015,Appartement,58.0,3.0,,15,10329.0
16/07/2024,1093000.0,75006,Appartement,76.0,4.0,,6,14382.0
11/07/2024,430000.0,75015,Appartement,42.0,2.0,,15,10238.0
08/07/2024,317500.0,75015,Appartement,39.0,2.0,,15,8141.0
02/07/2024,907390.0,75016,Appartement,90.0,3.0,,16,10082.0
03/07/2024,1979950.0,75016,Appartement,171.0,6.0,,16,11579.0
11/07/2024,312500.0,75006,Appartement,16.0,2.0,,6,19531.0
10/07/2024,2130600.0,75016,Appartement,140.0,4.0,,16,15219.0
17/07/2024,254400.0,75015,Appartement,26.0,1.0,,15,9785.0
18/07/2024,320000.0,75015,Appartement,33.0,1.0,,15,9697.0
19/07/2024,1175000.0,75006,Appartement,96.0,4.0,,6,12240.0
28/06/2024,685000.0,75014,Appartement,75.0,4.0,,14,9133.0
03/07/2024,2350000.0,75016,Appartement,180.0,5.0,,16,13056.0
25/07/2024,286500.0,75011,Appartement,26.0,2.0,,11,11019.0
12/07/2024,412500.0,75014,Appartement,97.0,4.0,,14,4253.0
16/07/2024,3140000.0,75016,Appartement,134.0,5.0,,16,23433.0
16/07/2024,3140000.0,75016,Appartement,135.0,5.0,,16,23259.0
09/07/2024,413000.0,75007,Appartement,22.0,1.0,,7,18773.0
09/07/2024,413000.0,75007,Appartement,14.0,1.0,,7,29500.0
25/07/2024,480000.0,75015,Appartement,40.0,2.0,,15,12000.0
23/07/2024,1780000.0,75016,Appartement,140.0,3.0,,16,12714.0
22/07/2024,125000.0,75016,Appartement,10.0,1.0,,16,12500.0
08/07/2024,502540.0,75015,Appartement,45.0,3.0,,15,11168.0
11/07/2024,1555000.0,75006,Appartement,91.0,5.0,,6,17088.0
12/07/2024,813000.0,75012,Appartement,84.0,4.0,,12,9679.0
03/07/2024,100000.0,75011,Appartement,15.0,1.0,,11,6667.0
23/07/2024,310000.0,75015,Appartement,32.0,2.0,,15,9688.0
28/06/2024,130000.0,75015,Appartement,12.0,1.0,,15,10833.0
19/07/2024,855000.0,75015,Appartement,95.0,4.0,,15,9000.0
17/07/2024,480000.0,75012,Appartement,64.0,3.0,,12,7500.0
01/07/2024,500000.0,75015,Local industriel. commercial ou assimilé,73.0,0.0,,15,6849.0
28/06/2024,720000.0,75005,Appartement,46.0,2.0,,5,15652.0
28/06/2024,720000.0,75005,Appartement,38.0,2.0,,5,18947.0
12/07/2024,369780.0,75011,Appartement,38.0,1.0,,11,9731.0
16/07/2024,1310000.0,75007,Appartement,105.0,4.0,,7,12476.0
08/07/2024,650000.0,75011,Appartement,56.0,2.0,,11,11607.0
05/07/2024,444925.0,75015,Appartement,49.0,3.0,,15,9080.0
03/07/2024,733784.0,75013,Appartement,67.0,3.0,,13,10952.0
19/07/2024,1045940.0,75016,Appartement,120.0,5.0,,16,8716.0
05/07/2024,579850.0,75013,Appartement,68.0,3.0,,13,8527.0
16/07/2024,343000.0,75011,Appartement,32.0,1.0,,11,10719.0
22/07/2024,287000.0,75012,Appartement,36.0,2.0,,12,7972.0
23/07/2024,582000.0,75015,Appartement,71.0,3.0,,15,8197.0
24/07/2024,527900.0,75014,Appartement,42.0,2.0,,14,12569.0
11/07/2024,500000.0,75015,Appartement,25.0,1.0,,15,20000.0
19/07/2024,460000.0,75015,Appartement,45.0,2.0,,15,10222.0
24/07/2024,660332.0,75015,Appartement,64.0,3.0,,15,10318.0
22/07/2024,642450.0,75016,Appartement,92.0,4.0,,16,6983.0
22/07/2024,642450.0,75016,Appartement,67.0,3.0,,16,9589.0
12/07/2024,600000.0,75015,Appartement,77.0,3.0,,15,7792.0
19/07/2024,573750.0,75005,Appartement,40.0,2.0,,5,14344.0
15/07/2024,527000.0,75005,Appartement,35.0,2.0,,5,15057.0
28/06/2024,272950.0,75005,Appartement,35.0,1.0,,5,7799.0
19/07/2024,315000.0,75005,Appartement,25.0,2.0,,5,12600.0
17/07/2024,230000.0,75015,Appartement,22.0,1.0,,15,10455.0
24/07/2024,300000.0,75015,Appartement,37.0,2.0,,15,8108.0
12/07/2024,240000.0,75012,Appartement,34.0,2.0,,12,7059.0
11/07/2024,703975.0,75012,Appartement,95.0,5.0,,12,7410.0
02/07/2024,425000.0,75014,Appartement,42.0,2.0,,14,10119.0
25/07/2024,322000.0,75012,Appartement,36.0,2.0,,12,8944.0
05/07/2024,391540.0,75012,Appartement,31.0,1.0,,12,12630.0
23/07/2024,470000.0,75007,Appartement,38.0,2.0,,7,12368.0
17/07/2024,129000.0,75014,Appartement,15.0,1.0,,14,8600.0
15/07/2024,261250.0,75016,Appartement,30.0,1.0,,16,8708.0
22/07/2024,250000.0,75015,Local industriel. commercial ou assimilé,45.0,0.0,,15,5556.0
25/06/2024,115000.0,75015,Appartement,14.0,0.0,,15,8214.0
04/07/2024,420000.0,75011,Appartement,50.0,2.0,,11,8400.0
19/07/2024,145000.0,75014,Appartement,18.0,1.0,,14,8056.0
12/07/2024,282000.0,75011,Local industriel. commercial ou assimilé,39.0,0.0,,11,7231.0
19/07/2024,100900.0,75013,Appartement,15.0,1.0,,13,6727.0
23/07/2024,182252.0,75014,Appartement,28.0,2.0,,14,6509.0
23/07/2024,560100.0,75011,Appartement,56.0,2.0,,11,10002.0
12/07/2024,394230.0,75016,Appartement,45.0,2.0,,16,8761.0
04/07/2024,565000.0,75011,Appartement,57.0,3.0,,11,9912.0
23/07/2024,195000.0,75014,Appartement,18.0,1.0,,14,10833.0
18/07/2024,325000.0,75012,Appartement,42.0,3.0,,12,7738.0
17/07/2024,221250.0,75007,Appartement,18.0,1.0,,7,12292.0
17/07/2024,648440.0,75016,Appartement,67.0,2.0,,16,9678.0
12/07/2024,425000.0,75011,Appartement,54.0,3.0,,11,7870.0
12/07/2024,680000.0,75011,Appartement,71.0,3.0,,11,9577.0
12/07/2024,1150000.0,75011,Local industriel. commercial ou assimilé,295.0,0.0,,11,3898.0
25/07/2024,470000.0,75012,Appartement,55.0,3.0,,12,8545.0
25/07/2024,420000.0,75015,Appartement,38.0,2.0,,15,11053.0
19/07/2024,252000.0,75012,Appartement,60.0,3.0,,12,4200.0
19/07/2024,203000.0,75016,Appartement,23.0,1.0,,16,8826.0
27/06/2024,400000.0,75015,Appartement,34.0,2.0,,15,11765.0
08/07/2024,2200000.0,75006,Local industriel. commercial ou assimilé,179.0,0.0,,6,12291.0
22/07/2024,261000.0,75014,Appartement,29.0,2.0,,14,9000.0
02/07/2024,385000.0,75012,Appartement,47.0,2.0,,12,8191.0
27/06/2024,310000.0,75007,Appartement,22.0,2.0,,7,14091.0
24/07/2024,3150000.0,75016,Appartement,211.0,5.0,,16,14929.0
23/07/2024,450900.0,75011,Appartement,50.0,3.0,,11,9018.0
04/07/2024,329000.0,75015,Appartement,38.0,3.0,,15,8658.0
24/07/2024,1600000.0,75015,Local industriel. commercial ou assimilé,177.0,0.0,,15,9040.0
23/07/2024,670000.0,75015,Appartement,72.0,3.0,,15,9306.0
13/06/2024,285000.0,75013,Appartement,10.0,1.0,,13,28500.0
13/06/2024,285000.0,75013,Local industriel. commercial ou assimilé,31.0,0.0,,13,9194.0
13/06/2024,285000.0,75013,Appartement,29.0,2.0,,13,9828.0
22/07/2024,720000.0,75016,Appartement,75.0,4.0,,16,9600.0
08/07/2024,540000.0,75015,Appartement,67.0,3.0,,15,8060.0
17/07/2024,700000.0,75011,Local industriel. commercial ou assimilé,230.0,0.0,,11,3043.0
11/07/2024,2100000.0,75016,Appartement,219.0,7.0,,16,9589.0
19/07/2024,69900.0,75014,Appartement,12.0,1.0,,14,5825.0
15/07/2024,2573500.0,75006,Appartement,85.0,4.0,,6,30276.0
12/07/2024,760000.0,75015,Appartement,40.0,2.0,,15,19000.0
12/07/2024,760000.0,75015,Appartement,63.0,3.0,,15,12063.0
04/07/2024,1379000.0,75011,Appartement,111.0,5.0,,11,12423.0
16/07/2024,250000.0,75015,Appartement,23.0,2.0,,15,10870.0
12/07/2024,1800000.0,75007,Appartement,176.0,5.0,,7,10227.0
18/07/2024,495000.0,75015,Appartement,58.0,2.0,,15,8534.0
27/06/2024,280000.0,75007,Appartement,25.0,1.0,,7,11200.0
02/07/2024,330300.0,75011,Appartement,32.0,1.0,,11,10322.0
24/07/2024,567318.94,75011,Appartement,55.0,3.0,,11,10315.0
17/07/2024,180000.0,75006,Appartement,13.0,1.0,,6,13846.0
02/07/2024,1365000.0,75016,Appartement,130.0,4.0,,16,10500.0
27/06/2024,180000.0,75014,Appartement,23.0,1.0,,14,7826.0
19/07/2024,205000.0,75011,Appartement,20.0,1.0,,11,10250.0
24/07/2024,245000.0,75014,Local industriel. commercial ou assimilé,47.0,0.0,,14,5213.0
05/07/2024,133000.0,75015,Appartement,14.0,1.0,,15,9500.0
03/07/2024,335000.0,75016,Appartement,40.0,3.0,,16,8375.0
10/07/2024,281000.0,75015,Appartement,27.0,2.0,,15,10407.0
18/07/2024,228000.0,75016,Appartement,22.0,1.0,,16,10364.0
24/07/2024,585000.0,75016,Appartement,84.0,4.0,,16,6964.0
23/07/2024,490000.0,75013,Appartement,48.0,3.0,,13,10208.0
17/07/2024,883400.0,75016,Appartement,64.0,3.0,,16,13803.0
24/07/2024,415000.0,75014,Appartement,49.0,3.0,,14,8469.0
24/07/2024,380000.0,75011,Appartement,43.0,3.0,,11,8837.0
11/07/2024,2130000.0,75016,Appartement,142.0,5.0,,16,15000.0
12/07/2024,350000.0,75012,Appartement,44.0,3.0,,12,7955.0
12/07/2024,292440.0,75011,Appartement,29.0,2.0,,11,10084.0
15/07/2024,80000.0,75014,Appartement,8.0,1.0,,14,10000.0
19/07/2024,630000.0,75013,Appartement,73.0,4.0,,13,8630.0
23/07/2024,623262.0,75014,Appartement,58.0,2.0,,14,10746.0
25/07/2024,134000.0,75013,Appartement,15.0,1.0,,13,8933.0
24/07/2024,474700.0,75015,Appartement,57.0,3.0,,15,8328.0
18/07/2024,140000.0,75011,Appartement,29.0,2.0,,11,4828.0
11/06/2024,361000.0,75014,Appartement,52.0,2.0,,14,6942.0
05/07/2024,330000.0,75015,Appartement,35.0,2.0,,15,9429.0
01/07/2024,241665.0,75015,Local industriel. commercial ou assimilé,23.0,0.0,,15,10507.0
18/07/2024,390000.0,75015,Local industriel. commercial ou assimilé,69.0,0.0,,15,5652.0
19/07/2024,148000.0,75005,Appartement,45.0,2.0,,5,3289.0
19/07/2024,130000.0,75013,Local industriel. commercial ou assimilé,38.0,0.0,,13,3421.0
11/07/2024,2720000.0,75011,Local industriel. commercial ou assimilé,322.0,0.0,,11,8447.0
19/07/2024,1950000.0,75013,Maison,158.0,4.0,136.0,13,12342.0
19/07/2024,1950000.0,75013,Maison,70.0,3.0,68.0,13,27857.0
18/07/2024,776813.0,75014,Appartement,70.0,3.0,,14,11097.0
24/07/2024,107500.0,75013,Appartement,48.0,3.0,,13,2240.0
22/07/2024,136000.0,75015,Appartement,13.0,1.0,,15,10462.0
18/07/2024,325000.0,75012,Appartement,31.0,2.0,,12,10484.0
25/07/2024,50006.0,75015,Appartement,23.0,2.0,,15,2174.0
26/07/2024,422600.0,75014,Appartement,42.0,2.0,,14,10062.0
25/07/2024,315000.0,75014,Appartement,36.0,2.0,,14,8750.0
23/07/2024,226500.0,75014,Appartement,23.0,1.0,,14,9848.0
18/07/2024,217945.0,75011,Appartement,25.0,1.0,,11,8718.0
19/07/2024,312000.0,75006,Appartement,27.0,1.0,,6,11556.0
05/07/2024,495000.0,75011,Appartement,52.0,3.0,,11,9519.0
26/07/2024,1820000.0,75006,Local industriel. commercial ou assimilé,270.0,0.0,,6,6741.0
08/07/2024,936250.0,75014,Appartement,100.0,4.0,,14,9362.0
24/07/2024,456000.0,75015,Appartement,47.0,3.0,,15,9702.0
22/07/2024,360000.0,75015,Appartement,34.0,2.0,,15,10588.0
04/07/2024,1180000.0,75006,Appartement,105.0,2.0,,6,11238.0
04/07/2024,1865000.0,75007,Appartement,155.0,5.0,,7,12032.0
25/07/2024,116400.0,75012,Appartement,18.0,1.0,,12,6467.0
22/07/2024,608459.0,75011,Appartement,49.0,3.0,,11,12418.0
23/07/2024,778000.0,75005,Appartement,56.0,2.0,,5,13893.0
04/07/2024,1005000.0,75012,Appartement,99.0,4.0,,12,10152.0
18/07/2024,320000.0,75005,Local industriel. commercial ou assimilé,30.0,0.0,,5,10667.0
17/07/2024,430000.0,75011,Local industriel. commercial ou assimilé,45.0,0.0,,11,9556.0
09/07/2024,330000.0,75014,Appartement,37.0,3.0,,14,8919.0
25/07/2024,203357.14,75015,Local industriel. commercial ou assimilé,74.0,0.0,,15,2748.0
25/07/2024,203357.14,75015,Local industriel. commercial ou assimilé,50.0,0.0,,15,4067.0
25/07/2024,203357.14,75015,Appartement,84.0,4.0,,15,2421.0
25/07/2024,203357.14,75015,Local industriel. commercial ou assimilé,67.0,0.0,,15,3035.0
25/07/2024,203357.14,75015,Appartement,15.0,0.0,,15,13557.0
25/07/2024,203357.14,75015,Local industriel. commercial ou assimilé,80.0,0.0,,15,2542.0
25/07/2024,555600.0,75011,Appartement,20.0,2.0,,11,27780.0
25/07/2024,555600.0,75011,Appartement,35.0,4.0,,11,15874.0
19/07/2024,128400.0,75012,Appartement,22.0,1.0,,12,5836.0
04/07/2024,230000.0,75014,Appartement,33.0,2.0,,14,6970.0
05/07/2024,255000.0,75014,Appartement,30.0,2.0,,14,8500.0
08/07/2024,365000.0,75005,Appartement,31.0,2.0,,5,11774.0
18/07/2024,629050.0,75014,Appartement,60.0,3.0,,14,10484.0
16/07/2024,320000.0,75014,Appartement,32.0,1.0,,14,10000.0
05/07/2024,535000.0,75007,Appartement,43.0,3.0,,7,12442.0
18/07/2024,670000.0,75016,Appartement,80.0,4.0,,16,8375.0
24/07/2024,110000.0,75015,Appartement,62.0,3.0,,15,1774.0
19/07/2024,230000.0,75015,Appartement,27.0,2.0,,15,8519.0
15/07/2024,740000.0,75005,Appartement,60.0,3.0,,5,12333.0
19/07/2024,208548.0,75005,Appartement,23.0,1.0,,5,9067.0
22/07/2024,206000.0,75013,Appartement,15.0,1.0,,13,13733.0
22/07/2024,1600000.0,75005,Appartement,123.0,5.0,,5,13008.0
23/07/2024,526000.0,75005,Appartement,51.0,2.0,,5,10314.0
05/07/2024,2175000.0,75014,Appartement,110.0,4.0,,14,19773.0
05/07/2024,2175000.0,75014,Appartement,45.0,2.0,,14,48333.0
17/07/2024,516000.0,75011,Appartement,66.0,3.0,,11,7818.0
23/07/2024,150000.0,75007,Local industriel. commercial ou assimilé,28.0,0.0,,7,5357.0
03/07/2024,215600.0,75012,Appartement,38.0,2.0,,12,5674.0
25/07/2024,190000.0,75011,Appartement,16.0,1.0,,11,11875.0
22/07/2024,215000.0,75011,Appartement,25.0,1.0,,11,8600.0
04/07/2024,478580.0,75014,Appartement,50.0,3.0,,14,9572.0
05/07/2024,837450.0,75015,Appartement,85.0,3.0,,15,9852.0
12/06/2024,2117807.0,75006,Appartement,65.0,4.0,,6,32582.0
12/06/2024,2117807.0,75007,Local industriel. commercial ou assimilé,47.0,0.0,,7,45060.0
09/07/2024,270000.0,75005,Appartement,18.0,1.0,,5,15000.0
25/07/2024,580000.0,75005,Appartement,40.0,2.0,,5,14500.0
08/07/2024,550000.0,75015,Appartement,58.0,3.0,,15,9483.0
27/06/2024,315000.0,75015,Appartement,45.0,1.0,,15,7000.0
24/07/2024,300000.0,75012,Appartement,41.0,2.0,,12,7317.0
23/07/2024,295000.0,75015,Appartement,35.0,2.0,,15,8429.0
02/07/2024,451000.0,75011,Appartement,48.0,2.0,,11,9396.0
25/07/2024,817000.0,75014,Appartement,79.0,4.0,,14,10342.0
22/07/2024,1368770.0,75005,Appartement,60.0,3.0,,5,22813.0
24/07/2024,535000.0,75015,Appartement,60.0,3.0,,15,8917.0
24/07/2024,535000.0,75015,Appartement,77.0,4.0,,15,6948.0
19/07/2024,350000.0,75015,Appartement,45.0,3.0,,15,7778.0
24/07/2024,1700000.0,75007,Appartement,106.0,5.0,,7,16038.0
25/07/2024,421961.5,75011,Appartement,40.0,2.0,,11,10549.0
25/07/2024,464484.0,75011,Appartement,45.0,2.0,,11,10322.0
11/07/2024,320000.0,75012,Appartement,40.0,2.0,,12,8000.0
19/07/2024,240000.0,75013,Appartement,32.0,1.0,,13,7500.0
02/07/2024,220000.0,75012,Appartement,20.0,2.0,,12,11000.0
18/07/2024,600000.0,75016,Appartement,78.0,3.0,,16,7692.0
25/07/2024,233800.0,75016,Appartement,22.0,1.0,,16,10627.0
18/07/2024,350000.0,75012,Appartement,48.0,2.0,,12,7292.0
25/07/2024,2740000.0,75007,Appartement,90.0,3.0,,7,30444.0
23/07/2024,350000.0,75016,Appartement,28.0,1.0,,16,12500.0
24/07/2024,2615000.0,75007,Appartement,62.0,4.0,,7,42177.0
24/07/2024,2615000.0,75007,Local industriel. commercial ou assimilé,61.0,0.0,,7,42869.0
23/07/2024,530000.0,75006,Appartement,27.0,2.0,,6,19630.0
03/07/2024,860000.0,75015,Appartement,98.0,4.0,,15,8776.0
24/07/2024,596000.0,75013,Local industriel. commercial ou assimilé,78.0,0.0,,13,7641.0
18/07/2024,224000.0,75014,Appartement,51.0,2.0,,14,4392.0
11/07/2024,1270000.0,75006,Appartement,84.0,4.0,,6,15119.0
17/07/2024,825000.0,75014,Appartement,64.0,3.0,,14,12891.0
03/07/2024,461000.0,75012,Appartement,61.0,3.0,,12,7557.0
11/07/2024,590162.0,75014,Appartement,69.0,3.0,,14,8553.0
18/06/2024,309000.0,75015,Appartement,38.0,2.0,,15,8132.0
19/07/2024,130000.0,75013,Local industriel. commercial ou assimilé,38.0,0.0,,13,3421.0
24/07/2024,1673650.0,75011,Appartement,125.0,5.0,,11,13389.0
09/07/2024,350000.0,75007,Appartement,32.0,2.0,,7,10938.0
16/07/2024,155000.0,75013,Appartement,13.0,1.0,,13,11923.0
24/07/2024,232000.0,75014,Appartement,25.0,1.0,,14,9280.0
04/07/2024,450000.0,75006,Appartement,37.0,2.0,,6,12162.0
18/07/2024,840000.0,75006,Appartement,27.0,1.0,,6,31111.0
18/07/2024,840000.0,75006,Appartement,95.0,5.0,,6,8842.0
18/07/2024,530000.0,75012,Appartement,25.0,2.0,,12,21200.0
18/07/2024,530000.0,75012,Appartement,34.0,3.0,,12,15588.0
21/06/2024,695000.0,75015,Appartement,67.0,4.0,,15,10373.0
25/07/2024,660000.0,75011,Appartement,57.0,2.0,,11,11579.0
26/07/2024,168000.0,75011,Appartement,23.0,2.0,,11,7304.0
